Name,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Source,Source Notes,Version,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Interact,Tag,Outdoor,Lighting Type,Door Deco,Catalog,Filename,Variant ID,Internal ID,Unique Entry ID
ornament wreath,Pink,Color,,,True,True,False,1,NFS,800,Pink,Purple,1x1,Crafting,,1.0.0,fancy,None,festive,None,False,House Door Decor,False,No lighting,True,Not for sale,FtrDoorOrnamentWreathOrnament_Remake_6_0,6_0,4377,KJdyk9hgYsFdzrwbh
ornament wreath,Purple,Color,,,True,True,False,1,NFS,800,Purple,Gray,1x1,Crafting,,1.0.0,fancy,None,festive,None,False,House Door Decor,False,No lighting,True,Not for sale,FtrDoorOrnamentWreathOrnament_Remake_7_0,7_0,4377,cZM7xNG3ZNjSQ98sF
pansy wreath,,,,,True,False,False,,NFS,720,Red,Yellow,1x1,Crafting,,1.0.0,fancy,None,flowers,None,False,House Door Decor,False,No lighting,True,Not for sale,FtrDoorOrnamentWreathPansy,,5466,EXzBc9g6GJCzBEfSq
party garland,Colorful,,,,False,False,False,,650,162,Colorful,Colorful,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,party,fancy,None,None,False,Seasonal Decor,False,No lighting,False,For sale,FtrPartydecorationWall_Remake_0_0,0_0,4077,Fhbeq58ZicAdCR5DF
party garland,Pastel,,,,False,False,False,,650,162,Colorful,Colorful,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,party,fancy,None,None,False,Seasonal Decor,False,No lighting,False,For sale,FtrPartydecorationWall_Remake_1_0,1_0,4077,Ses2wMLx4htuB5xAe
party garland,Boating stripes,,,,False,False,False,,650,162,Light blue,White,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,party,fancy,None,None,False,Seasonal Decor,False,No lighting,False,For sale,FtrPartydecorationWall_Remake_2_0,2_0,4077,5QreLwE762koi732M
party garland,Orange & black,,,,False,False,False,,650,162,Orange,Black,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,party,fancy,None,None,False,Seasonal Decor,False,No lighting,False,For sale,FtrPartydecorationWall_Remake_3_0,3_0,4077,Yeg449pjrisRJ3FZE
party garland,Pop,,,,False,False,False,,650,162,Green,Red,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,party,fancy,None,None,False,Seasonal Decor,False,No lighting,False,For sale,FtrPartydecorationWall_Remake_4_0,4_0,4077,B4Dib3e8XPEKr5An8
party garland,Gorgeous,,,,False,False,False,,650,162,Black,Brown,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,party,fancy,None,None,False,Seasonal Decor,False,No lighting,False,For sale,FtrPartydecorationWall_Remake_5_0,5_0,4077,5gYwyrjAM92JqXyRw
paw-print doorplate,Light wood,Color,,,True,True,False,1,NFS,360,Beige,Brown,1x1,Crafting,,1.0.0,living room,fancy,None,None,False,House Door Decor,False,No lighting,True,Not for sale,FtrDoorOrnamentPaw_Remake_0_0,0_0,5716,YJFWZqk6NSWXvi32P
paw-print doorplate,Light blue,Color,,,True,True,False,1,NFS,360,Light blue,Orange,1x1,Crafting,,1.0.0,living room,fancy,None,None,False,House Door Decor,False,No lighting,True,Not for sale,FtrDoorOrnamentPaw_Remake_1_0,1_0,5716,eWhqRZXwwpGXxR3gk
paw-print doorplate,Dark gray,Color,,,True,True,False,1,NFS,360,Black,Beige,1x1,Crafting,,1.0.0,living room,fancy,None,None,False,House Door Decor,False,No lighting,True,Not for sale,FtrDoorOrnamentPaw_Remake_2_0,2_0,5716,Kb3kptxiEb87n3c4u
paw-print doorplate,Natural wood,Color,,,True,True,False,1,NFS,360,Orange,Beige,1x1,Crafting,,1.0.0,living room,fancy,None,None,False,House Door Decor,False,No lighting,True,Not for sale,FtrDoorOrnamentPaw_Remake_3_0,3_0,5716,bYzfAQH3gdmkTL9YW
paw-print doorplate,Dark brown,Color,,,True,True,False,1,NFS,360,Brown,Beige,1x1,Crafting,,1.0.0,living room,fancy,None,None,False,House Door Decor,False,No lighting,True,Not for sale,FtrDoorOrnamentPaw_Remake_4_0,4_0,5716,FHQdg7w2wowNRh2F4
paw-print doorplate,White,Color,,,True,True,False,1,NFS,360,White,Orange,1x1,Crafting,,1.0.0,living room,fancy,None,None,False,House Door Decor,False,No lighting,True,Not for sale,FtrDoorOrnamentPaw_Remake_5_0,5_0,5716,RpPspmpZK9bdKoGCm
paw-print doorplate,Blue,Color,,,True,True,False,1,NFS,360,Light blue,Blue,1x1,Crafting,,1.0.0,living room,fancy,None,None,False,House Door Decor,False,No lighting,True,Not for sale,FtrDoorOrnamentPaw_Remake_6_0,6_0,5716,h96G9rCmkyYpRkAaG
paw-print doorplate,Pink,Color,,,True,True,False,1,NFS,360,Pink,Brown,1x1,Crafting,,1.0.0,living room,fancy,None,None,False,House Door Decor,False,No lighting,True,Not for sale,FtrDoorOrnamentPaw_Remake_7_0,7_0,5716,FnitPJwG22eLExMuu
pendulum clock,,,,,False,False,False,,1900,475,Brown,White,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,True,Clock,False,No lighting,False,For sale,FtrClockPendulumWall,,4106,AeMuWFZaRaHBTpMD2
pennant,Sports,,,,False,False,False,,1300,325,Orange,Blue,2x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,shop,child's room,None,None,False,Shop,False,No lighting,False,For sale,FtrPennant_Remake_0_0,0_0,3818,LApzuZ9kvqby5KbBH
pennant,University,,,,False,False,False,,1300,325,Beige,Red,2x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,shop,child's room,None,None,False,Shop,False,No lighting,False,For sale,FtrPennant_Remake_1_0,1_0,3818,fz3n2jf3aSbsJbGBK
pennant,Classic,,,,False,False,False,,1300,325,Green,White,2x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,shop,child's room,None,None,False,Shop,False,No lighting,False,For sale,FtrPennant_Remake_2_0,2_0,3818,TdzA7mSXHGqGjHm9W
pennant,Sponsor,,,,False,False,False,,1300,325,Blue,White,2x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,shop,child's room,None,None,False,Shop,False,No lighting,False,For sale,FtrPennant_Remake_3_0,3_0,3818,WhPjbp8qMGZhi7gXn
pennant,Souvenir,,,,False,False,False,,1300,325,Colorful,Yellow,2x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,shop,child's room,None,None,False,Shop,False,No lighting,False,For sale,FtrPennant_Remake_4_0,4_0,3818,dZEjL9adQ4kXFWE79
pot rack,Wooden,,,,False,False,False,,3000,750,Brown,White,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,kitchen,shop,None,None,False,Kitchen Things,False,No lighting,False,For sale,FtrPotrack_Remake_0_0,0_0,928,rh25cApnS4gJR5pxx
pot rack,Stainless steel,,,,False,False,False,,3000,750,Gray,Gray,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,kitchen,shop,None,None,False,Kitchen Things,False,No lighting,False,For sale,FtrPotrack_Remake_1_0,1_0,928,dZjc4oGbd2KKRibyi
pot rack,Pop,,,,False,False,False,,3000,750,Yellow,Orange,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,kitchen,shop,None,None,False,Kitchen Things,False,No lighting,False,For sale,FtrPotrack_Remake_2_0,2_0,928,W9jZQdo9yTh7C5mxX
potted ivy,Light green,Color,,,True,True,False,2,NFS,1100,Green,Gray,1x1,Crafting,,1.0.0,living room,None,None,None,False,Plants,False,No lighting,False,Not for sale,FtrLeafWall_Remake_0_0,0_0,3785,fkw6cXvhi9MyD4mLy
potted ivy,Yellow,Color,,,True,True,False,2,NFS,1100,Yellow,Brown,1x1,Crafting,,1.0.0,living room,None,None,None,False,Plants,False,No lighting,False,Not for sale,FtrLeafWall_Remake_1_0,1_0,3785,55zEhs2BzqBqsYDwa
potted ivy,Red,Color,,,True,True,False,2,NFS,1100,Red,Black,1x1,Crafting,,1.0.0,living room,None,None,None,False,Plants,False,No lighting,False,Not for sale,FtrLeafWall_Remake_2_0,2_0,3785,bvoPRBNfmGucW6qdB
potted ivy,Green,Color,,,True,True,False,2,NFS,1100,Green,Blue,1x1,Crafting,,1.0.0,living room,None,None,None,False,Plants,False,No lighting,False,Not for sale,FtrLeafWall_Remake_3_0,3_0,3785,3aNfqug4AjLWLb2uz
pretty cosmos wreath,,,,,True,False,False,,NFS,1200,Pink,Orange,1x1,Crafting,,1.0.0,fancy,None,flowers,None,False,House Door Decor,False,No lighting,True,Not for sale,FtrDoorOrnamentWreathCosmosMix,,5745,N8e9ZMKmQqmtj7wwS
pretty tulip wreath,,,,,True,False,False,,NFS,2400,Pink,Orange,1x1,Crafting,,1.0.0,fancy,None,flowers,None,False,House Door Decor,False,No lighting,True,Not for sale,FtrDoorOrnamentWreathTulipMix,,5751,soJ9BExbzhRvsgzmC
purple hyacinth wreath,,,,,True,False,False,,NFS,4800,Purple,Purple,1x1,Crafting,,1.0.0,fancy,None,flowers,None,False,House Door Decor,False,No lighting,True,Not for sale,FtrDoorOrnamentWreathHyacinthRare,,5769,vQH4yRjopNyEpX5oz
retro radiator,,,,,False,False,False,,1300,325,White,White,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,living room,school,None,None,False,Heating,False,No lighting,False,For sale,FtrCentralheating,,4028,jxkFyWpRK3mm8fAsk
rose wreath,,,,,True,False,False,,NFS,720,Red,Yellow,1x1,Crafting,,1.0.0,fancy,None,flowers,None,False,House Door Decor,False,No lighting,True,Not for sale,FtrDoorOrnamentWreathRose,,5437,8A2koBPGhgntm4SKp
Sagittarius arrow,,,,,True,False,False,,NFS,21750,Brown,Yellow,1x1,Crafting,,1.0.0,expensive,None,stars,None,False,Toy,False,No lighting,False,Not for sale,FtrZodiacSagittarius,,5958,YNvaFozsLz7EZQmZK
shell wreath,,,,,True,False,False,,NFS,4720,White,Beige,1x1,Crafting,,1.0.0,ocean,None,shell,None,False,House Door Decor,False,No lighting,True,Not for sale,FtrDoorOrnamentWreathShell,,4376,dmrgb5T2CzNo9LbJh
shower set,Silver,,,,False,False,False,,1800,450,Gray,Black,1x1.5,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,bathroom,None,None,None,True,Bathtub,False,No lighting,False,For sale,FtrShowerWall_Remake_0_0,0_0,4017,Jn5uASafvsFYBZHY3
shower set,Gold,,,,False,False,False,,1800,450,Yellow,Yellow,1x1.5,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,bathroom,None,None,None,True,Bathtub,False,No lighting,False,For sale,FtrShowerWall_Remake_1_0,1_0,4017,S9RSMCoy4WMGmTksX
shower set,Copper,,,,False,False,False,,1800,450,Brown,Brown,1x1.5,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,bathroom,None,None,None,True,Bathtub,False,No lighting,False,For sale,FtrShowerWall_Remake_2_0,2_0,4017,QLiKg4CXKeHL9WYtM
shower set,Black,,,,False,False,False,,1800,450,Black,Black,1x1.5,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,bathroom,None,None,None,True,Bathtub,False,No lighting,False,For sale,FtrShowerWall_Remake_3_0,3_0,4017,NqphvjGrmZctJwMSG
silver HHA plaque,,,,,False,False,False,,NFS,425,Brown,Gray,1x1,HHA,,1.0.0,living room,expensive,None,None,False,Museum,False,No lighting,False,Not for sale,FtrShieldHhaSilver,,7036,SKzYP8NzT7z9w9dwY
skull doorplate,Brown,,,,False,False,False,,540,135,Beige,Brown,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,horror,None,None,None,False,House Door Decor,False,No lighting,True,For sale,FtrDoorPlateSkull_Remake_0_0,0_0,4738,SSNsa9u4Mx9o6MXPL
skull doorplate,White,,,,False,False,False,,540,135,White,Red,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,horror,None,None,None,False,House Door Decor,False,No lighting,True,For sale,FtrDoorPlateSkull_Remake_1_0,1_0,4738,Bo5vASB3d9iGQwk6C
snazzy pansy wreath,,,,,True,False,False,,NFS,1200,Red,Blue,1x1,Crafting,,1.0.0,fancy,None,flowers,None,False,House Door Decor,False,No lighting,True,Not for sale,FtrDoorOrnamentWreathPansyMix,,5748,hDZETp4cwqfgSeQ9c
snowflake wreath,,,,,True,False,False,,NFS,1600,Light blue,White,1x1,Crafting,,1.0.0,freezing cold,fancy,None,None,False,House Door Decor,False,No lighting,True,Not for sale,FtrDoorOrnamentWreathIce,,4375,3qG6tze7DpgvtKtq2
spider doorplate,Black,Color,,,False,True,False,,360,90,Black,Green,1x1,Bug-Off,,1.0.0,child's room,horror,None,None,False,House Door Decor,False,No lighting,True,Not for sale,FtrDoorOrnamentPlateInsect_Remake_0_0,0_0,5310,97PqJgCNW7WQfCe9M
spider doorplate,Yellow,Color,,,False,True,False,,360,90,Yellow,Purple,1x1,Bug-Off,,1.0.0,child's room,horror,None,None,False,House Door Decor,False,No lighting,True,Not for sale,FtrDoorOrnamentPlateInsect_Remake_1_0,1_0,5310,BNvqbRNwWuhazaeg4
spider doorplate,Green,Color,,,False,True,False,,360,90,Green,Red,1x1,Bug-Off,,1.0.0,child's room,horror,None,None,False,House Door Decor,False,No lighting,True,Not for sale,FtrDoorOrnamentPlateInsect_Remake_2_0,2_0,5310,3pEQ9cD93Bhx4Q7z4
spider doorplate,Pink,Color,,,False,True,False,,360,90,Pink,Light blue,1x1,Bug-Off,,1.0.0,child's room,horror,None,None,False,House Door Decor,False,No lighting,True,Not for sale,FtrDoorOrnamentPlateInsect_Remake_3_0,3_0,5310,QTHckAjLBY2edZvFG
spider doorplate,Purple,Color,,,False,True,False,,360,90,Purple,Green,1x1,Bug-Off,,1.0.0,child's room,horror,None,None,False,House Door Decor,False,No lighting,True,Not for sale,FtrDoorOrnamentPlateInsect_Remake_4_0,4_0,5310,nRYyN3q65kg4uSLCg
spider doorplate,Red,Color,,,False,True,False,,360,90,Red,Blue,1x1,Bug-Off,,1.0.0,child's room,horror,None,None,False,House Door Decor,False,No lighting,True,Not for sale,FtrDoorOrnamentPlateInsect_Remake_5_0,5_0,5310,DHf8kXnuugg965tkw
spider doorplate,Gray,Color,,,False,True,False,,360,90,Gray,Purple,1x1,Bug-Off,,1.0.0,child's room,horror,None,None,False,House Door Decor,False,No lighting,True,Not for sale,FtrDoorOrnamentPlateInsect_Remake_6_0,6_0,5310,KuuT6PosCPBtWH5cM
spider doorplate,Blue,Color,,,False,True,False,,360,90,Blue,Red,1x1,Bug-Off,,1.0.0,child's room,horror,None,None,False,House Door Decor,False,No lighting,True,Not for sale,FtrDoorOrnamentPlateInsect_Remake_7_0,7_0,5310,fhtXHY3GNB4QBkuQJ
spider web,,,,,False,False,False,,NFS,25,White,White,2x1,Bug-Off,,1.0.0,facility,horror,None,None,False,Ranch,False,No lighting,False,Not for sale,FtrSpiderweb,,3817,qmLbJD4ZHuhJ78APn
starry garland,Yellow,Color,,,True,True,False,7,NFS,5000,Yellow,Yellow,2x1,Crafting,,1.0.0,space,fancy,stars,None,True,Space,False,Emission,False,Not for sale,FtrStarDecorationWall_Remake_0_0,0_0,6827,TLufk7Lr6iMdDXb38
starry garland,Green,Color,,,True,True,False,7,NFS,5000,Green,Green,2x1,Crafting,,1.0.0,space,fancy,stars,None,True,Space,False,Emission,False,Not for sale,FtrStarDecorationWall_Remake_1_0,1_0,6827,LhpT8K5dju3dprewT
starry garland,Blue,Color,,,True,True,False,7,NFS,5000,Light blue,Light blue,2x1,Crafting,,1.0.0,space,fancy,stars,None,True,Space,False,Emission,False,Not for sale,FtrStarDecorationWall_Remake_2_0,2_0,6827,G6tvoRQfvLBahQCkX
starry garland,Purple,Color,,,True,True,False,7,NFS,5000,Purple,Purple,2x1,Crafting,,1.0.0,space,fancy,stars,None,True,Space,False,Emission,False,Not for sale,FtrStarDecorationWall_Remake_3_0,3_0,6827,3WLSFAmJsBmyNmeWo
starry garland,Pink,Color,,,True,True,False,7,NFS,5000,Pink,Pink,2x1,Crafting,,1.0.0,space,fancy,stars,None,True,Space,False,Emission,False,Not for sale,FtrStarDecorationWall_Remake_4_0,4_0,6827,tB8TaCLvyDt9SEgj5
starry garland,Orange,Color,,,True,True,False,7,NFS,5000,Orange,Orange,2x1,Crafting,,1.0.0,space,fancy,stars,None,True,Space,False,Emission,False,Not for sale,FtrStarDecorationWall_Remake_5_0,5_0,6827,DHCxpmAhBsakwJtXF
starry garland,White,Color,,,True,True,False,7,NFS,5000,White,White,2x1,Crafting,,1.0.0,space,fancy,stars,None,True,Space,False,Emission,False,Not for sale,FtrStarDecorationWall_Remake_6_0,6_0,6827,ymYmGbxEF6KzzFP7c
studio wall spotlight,White,,,,False,False,False,,2300,575,Black,White,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,facility,concert,None,None,True,Lamp,False,Spotlight,False,For sale,FtrLampSpotWall_Remake_0_0,0_0,7190,dZEmxTttRksH6RNr3
studio wall spotlight,Yellow,,,,False,False,False,,2300,575,Black,Yellow,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,facility,concert,None,None,True,Lamp,False,Spotlight,False,For sale,FtrLampSpotWall_Remake_1_0,1_0,7190,esq6DpHWC3sSyuCZ8
studio wall spotlight,Orange,,,,False,False,False,,2300,575,Black,Orange,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,facility,concert,None,None,True,Lamp,False,Spotlight,False,For sale,FtrLampSpotWall_Remake_2_0,2_0,7190,eaXb34akv5n9cPgc4
studio wall spotlight,Red,,,,False,False,False,,2300,575,Black,Red,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,facility,concert,None,None,True,Lamp,False,Spotlight,False,For sale,FtrLampSpotWall_Remake_3_0,3_0,7190,FJHXYbC7vT8ouWau7
studio wall spotlight,Pink,,,,False,False,False,,2300,575,Black,Pink,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,facility,concert,None,None,True,Lamp,False,Spotlight,False,For sale,FtrLampSpotWall_Remake_4_0,4_0,7190,HQvbfkjjHQkHqiE8q
studio wall spotlight,Purple,,,,False,False,False,,2300,575,Black,Purple,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,facility,concert,None,None,True,Lamp,False,Spotlight,False,For sale,FtrLampSpotWall_Remake_5_0,5_0,7190,2ajbEp8rxFpuwDXGS
studio wall spotlight,Blue,,,,False,False,False,,2300,575,Black,Blue,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,facility,concert,None,None,True,Lamp,False,Spotlight,False,For sale,FtrLampSpotWall_Remake_6_0,6_0,7190,zkMtS2fshTnxmFRHx
studio wall spotlight,Green,,,,False,False,False,,2300,575,Black,Green,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,facility,concert,None,None,True,Lamp,False,Spotlight,False,For sale,FtrLampSpotWall_Remake_7_0,7_0,7190,XFQsTNW6NfWDPp4kD
surveillance camera,,,,,False,False,False,,1000,250,White,Gray,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,facility,None,None,None,True,Facility Decor,False,No lighting,False,For sale,FtrSurveillance,,1165,urRi7eEm3v22KrCWK
tapestry,Geometric pattern,,,,False,False,False,,880,220,Red,Light blue,1x1.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,False,Supplies,False,No lighting,False,For sale,FtrTapestry_Remake_0_0,0_0,704,oP8Ynvx6KWsa7QJkd
tapestry,Animal,,,,False,False,False,,880,220,Green,White,1x1.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,False,Supplies,False,No lighting,False,For sale,FtrTapestry_Remake_1_0,1_0,704,Az7R4zy8CYeydLk3F
tapestry,Floral,,,,False,False,False,,880,220,Red,Green,1x1.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,False,Supplies,False,No lighting,False,For sale,FtrTapestry_Remake_2_0,2_0,704,hYyk8eWRwTb8d8mem
tapestry,Fairy tale,,,,False,False,False,,880,220,White,Red,1x1.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,False,Supplies,False,No lighting,False,For sale,FtrTapestry_Remake_3_0,3_0,704,6dg6HvJQTkSxisZbc
tapestry,Bird,,,,False,False,False,,880,220,White,Brown,1x1.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,False,Supplies,False,No lighting,False,For sale,FtrTapestry_Remake_4_0,4_0,704,cmNxBeH3P2yp7ha5n
tapestry,Snow,,,,False,False,False,,880,220,Blue,Light blue,1x1.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,False,Supplies,False,No lighting,False,For sale,FtrTapestry_Remake_5_0,5_0,704,6P9ZoAiqcWY9tgPFA
throwback wall clock,Yellow,,,,False,False,False,,4200,1050,Yellow,Red,2x1.5,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,child's room,None,throwback,None,True,Clock,False,No lighting,False,For sale,FtrBoyClockWall_Remake_0_0,0_0,4756,AiwZ3CvnwHZMsRB4i
throwback wall clock,Red,,,,False,False,False,,4200,1050,Red,Blue,2x1.5,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,child's room,None,throwback,None,True,Clock,False,No lighting,False,For sale,FtrBoyClockWall_Remake_1_0,1_0,4756,bQCYRWLLMbh8YHtea
throwback wall clock,Green,,,,False,False,False,,4200,1050,Green,Yellow,2x1.5,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,child's room,None,throwback,None,True,Clock,False,No lighting,False,For sale,FtrBoyClockWall_Remake_2_0,2_0,4756,addfsHMh4AkZyDHt3
